@RELATION gaborfractal

@ATTRIBUTE a1 REAL
@ATTRIBUTE a2 REAL
@ATTRIBUTE a3 REAL
@ATTRIBUTE a4 REAL
@ATTRIBUTE a5 REAL
@ATTRIBUTE a6 REAL
@ATTRIBUTE a7 REAL
@ATTRIBUTE a8 REAL
@ATTRIBUTE a9 REAL
@ATTRIBUTE a10 REAL
@ATTRIBUTE a11 REAL
@ATTRIBUTE a12 REAL
@ATTRIBUTE a13 REAL
@ATTRIBUTE a14 REAL
@ATTRIBUTE a15 REAL
@ATTRIBUTE a16 REAL
@ATTRIBUTE a17 REAL
@ATTRIBUTE a18 REAL
@ATTRIBUTE a19 REAL
@ATTRIBUTE a20 REAL
@ATTRIBUTE a21 REAL
@ATTRIBUTE a22 REAL
@ATTRIBUTE a23 REAL
@ATTRIBUTE a24 REAL
@ATTRIBUTE a25 REAL
@ATTRIBUTE a26 REAL
@ATTRIBUTE a27 REAL
@ATTRIBUTE a28 REAL
@ATTRIBUTE a29 REAL
@ATTRIBUTE a30 REAL
@ATTRIBUTE a31 REAL
@ATTRIBUTE a32 REAL
@ATTRIBUTE a33 REAL
@ATTRIBUTE a34 REAL
@ATTRIBUTE a35 REAL
@ATTRIBUTE a36 REAL
@ATTRIBUTE a37 REAL
@ATTRIBUTE a38 REAL
@ATTRIBUTE a39 REAL
@ATTRIBUTE a40 REAL
@ATTRIBUTE a41 REAL
@ATTRIBUTE a42 REAL
@ATTRIBUTE a43 REAL
@ATTRIBUTE a44 REAL
@ATTRIBUTE a45 REAL
@ATTRIBUTE a46 REAL
@ATTRIBUTE a47 REAL
@ATTRIBUTE a48 REAL
@ATTRIBUTE a49 REAL
@ATTRIBUTE a50 REAL
@ATTRIBUTE a51 REAL
@ATTRIBUTE a52 REAL
@ATTRIBUTE a53 REAL
@ATTRIBUTE a54 REAL
@ATTRIBUTE a55 REAL
@ATTRIBUTE a56 REAL
@ATTRIBUTE a57 REAL
@ATTRIBUTE a58 REAL
@ATTRIBUTE a59 REAL
@ATTRIBUTE a60 REAL
@ATTRIBUTE a61 REAL
@ATTRIBUTE a62 REAL
@ATTRIBUTE a63 REAL
@ATTRIBUTE a64 REAL
@ATTRIBUTE a65 REAL
@ATTRIBUTE a66 REAL
@ATTRIBUTE a67 REAL
@ATTRIBUTE a68 REAL
@ATTRIBUTE a69 REAL
@ATTRIBUTE a70 REAL
@ATTRIBUTE a71 REAL
@ATTRIBUTE a72 REAL
@ATTRIBUTE a73 REAL
@ATTRIBUTE a74 REAL
@ATTRIBUTE a75 REAL
@ATTRIBUTE a76 REAL
@ATTRIBUTE a77 REAL
@ATTRIBUTE a78 REAL
@ATTRIBUTE a79 REAL
@ATTRIBUTE a80 REAL
@ATTRIBUTE a81 REAL
@ATTRIBUTE a82 REAL
@ATTRIBUTE a83 REAL
@ATTRIBUTE a84 REAL
@ATTRIBUTE a85 REAL
@ATTRIBUTE a86 REAL
@ATTRIBUTE a87 REAL
@ATTRIBUTE a88 REAL
@ATTRIBUTE a89 REAL
@ATTRIBUTE a90 REAL
@ATTRIBUTE a91 REAL
@ATTRIBUTE a92 REAL
@ATTRIBUTE a93 REAL
@ATTRIBUTE a94 REAL
@ATTRIBUTE a95 REAL
@ATTRIBUTE a96 REAL
@ATTRIBUTE a97 REAL
@ATTRIBUTE a98 REAL
@ATTRIBUTE a99 REAL
@ATTRIBUTE a100 REAL
@ATTRIBUTE a101 REAL
@ATTRIBUTE a102 REAL
@ATTRIBUTE a103 REAL
@ATTRIBUTE a104 REAL
@ATTRIBUTE a105 REAL
@ATTRIBUTE class {1,2,3,4,5}

@DATA
154.476553304, 115.36693715, 117.905521816, 93.6335463606, 77.2562449769, 59.0463670026, 46.9052868085, 49.4974200411, 68.3694716793, 140.693966265, 131.294130844, 124.676692983, 113.898846587, 107.332507121, 113.105392138, 127.259078005, 133.348955854, 133.658909459, 157.226085509, 70.6801723998, 47.0227197194, 42.3202655327, 54.4632444938, 78.905923934, 106.606025318, 127.591393626, 127.2102612, 175.816610466, 107.46839158, 87.7922343019, 73.6063862165, 69.4507823046, 60.7780740769, 60.6470010794, 71.7753711199, 105.619141368, 141.632057651, 126.620503199, 117.873546508, 114.895474271, 120.751251401, 123.398314563, 125.686360951, 127.755208451, 128.049223429, 172.000335682, 104.140158405, 71.0629725255, 58.2711528753, 62.288208955, 74.283978512, 84.0941111089, 92.6725249531, 111.170510019, 181.240400337, 91.2001845517, 67.2573238972, 58.7759082451, 62.5890454626, 62.7696069845, 80.2567262685, 100.116845578, 123.441951905, 140.833250243, 117.303398268, 117.941410659, 117.309043644, 121.63311026, 117.237149204, 118.844039676, 121.280897528, 114.726331365, 167.393749908, 118.127502623, 104.821139532, 85.1026007989, 73.5852974296, 69.8511602264, 68.1691249271, 70.3735269002, 85.8492550049, 4.1883163604e-14, 31.3380172172, -2.76112466224e-13, 60.2894943238, -7.26640969617e-14, 86.6300302692, 1.78884684843e-14, 54.2195275823, 1.60371715907e-13, 102.111785583, -5.93969318174e-15, 144.436627148, 4.75576609343e-14, 92.8788756738, -7.73721364755e-14, 182.376341203, -2.19629436166e-13, 265.353132211, 1.3933298959e-14, 54.0496934121, -4.13835632429e-14, 101.58300643, -1.44495526655e-13, 143.496439614, 3
195.84847594, 116.386293827, 124.689749434, 104.466815094, 91.0946260385, 83.038191643, 71.5607453698, 69.7106827925, 78.6704614127, 104.85377757, 99.935110597, 108.595754406, 109.811555874, 117.69519585, 140.929716967, 159.948190243, 149.183667563, 123.581749541, 176.063739141, 54.4983633821, 50.1436854794, 56.5769064377, 68.4340388395, 98.7691888907, 133.699535707, 143.561508208, 125.983148182, 190.405008017, 123.033658494, 110.392930473, 82.0001655471, 81.2944707341, 77.6814025467, 73.4157622225, 78.5537896724, 110.73297722, 120.418789387, 113.49184993, 117.662892606, 112.735239364, 119.651239621, 131.125519398, 137.088523142, 129.152595641, 117.631576799, 181.248332074, 100.659151288, 80.5813762521, 69.6142892185, 69.7575976533, 83.4904365319, 97.9610245938, 112.367884081, 119.165026947, 167.196165122, 106.649696456, 88.1317812414, 75.9204081793, 81.0799108362, 82.8038187609, 91.1511329729, 106.568387119, 125.478608698, 123.713559302, 108.914278269, 116.283189284, 118.61952979, 118.19166663, 122.515893619, 122.045127807, 114.907936339, 110.265407113, 180.341268693, 128.693827434, 109.129073021, 89.4970540355, 77.5792774755, 76.740332218, 69.8102174356, 78.0415550675, 94.6334787179, 2.30648833366e-14, 24.1005251615, -2.02782235448e-13, 46.6371109207, -3.88578058619e-14, 67.2536134738, 1.6028844918e-14, 31.4542744388, 1.27425847651e-13, 60.0168776004, -2.7366997557e-14, 85.9904767726, 3.69399064289e-14, 49.0134217402, -5.98406957666e-14, 95.7592354079, -1.79324111983e-13, 138.911154294, 1.59733337668e-14, 33.4596118191, -2.68118860447e-14, 64.1654747183, -1.25288668329e-13, 92.149864052, 3
136.259164444, 115.688163123, 140.953160211, 121.158315016, 90.3281025742, 69.4830178602, 52.4935155817, 47.4242131029, 52.634057523, 107.571919704, 105.658568478, 128.501032729, 130.1717085, 127.558217527, 127.700422665, 128.581463174, 119.861939767, 106.14676639, 144.268926853, 58.792239275, 49.3306588791, 50.268395045, 68.081470126, 90.514295179, 116.434575778, 128.821404736, 123.069984398, 182.40543665, 128.864726289, 108.461953043, 89.0219275408, 79.1486244158, 71.9679026877, 64.6031916112, 71.3817579587, 104.045614017, 126.160263991, 106.36883766, 106.968806633, 111.666605749, 123.66863718, 126.26162155, 118.247435592, 112.316460655, 115.351734961, 165.782979383, 91.0681599973, 68.2007943406, 64.7764142087, 75.3366593163, 83.292036312, 98.1414155403, 112.8195192, 126.546687097, 163.144646292, 101.387956233, 79.1101846727, 73.7661947195, 84.2628961698, 86.2028392885, 87.4234904419, 99.2461692093, 116.176167083, 105.736707137, 95.0206490219, 107.457557018, 119.011816053, 132.560197931, 127.498429373, 115.971069498, 109.938461803, 99.7357743778, 154.666182527, 110.493682335, 95.8692607355, 85.8251338779, 86.7620748051, 81.9927863762, 79.4164898989, 86.2935027843, 97.2474071539, 3.23074900166e-14, 27.8874165475, -2.175204461e-13, 53.9434064471, -5.62605517729e-14, 77.7649139582, 1.41830991396e-14, 40.6886499711, 1.29007915461e-13, 77.6651676388, -3.31679128607e-15, 111.10377036, 3.81776858391e-14, 61.063916147, -6.41361963538e-14, 119.53125341, -1.82904581238e-13, 173.610422277, 1.18655085757e-14, 37.4628428772, -3.35426131315e-14, 71.235417863, -1.20195520203e-13, 101.745118526, 3
141.234619243, 101.6090011, 103.159742917, 101.269612412, 88.8354980632, 72.0336461437, 54.7594607627, 51.5576364368, 58.4869112876, 110.618048226, 96.2000955068, 106.263353174, 127.625165401, 143.162470305, 142.078902829, 128.875903979, 119.053416387, 103.456090033, 146.394185545, 55.068234578, 45.5382122147, 50.5408939535, 70.3312872757, 84.951859995, 95.2072058032, 108.79930903, 108.230714073, 166.662891769, 105.995564474, 80.3294656208, 72.3444654963, 76.5814151409, 74.2357730242, 68.7267495878, 69.7260252777, 97.5140820146, 118.126385124, 102.451964407, 107.631718095, 119.25636997, 137.932888815, 138.506520441, 117.204722599, 101.129133656, 99.9630822462, 172.416275974, 95.8738371055, 72.9428747312, 69.2332033635, 76.2985836071, 79.8693013635, 73.80491017, 81.9111033279, 106.805099734, 180.991102931, 110.277917801, 67.5665221612, 57.9513834848, 67.942762812, 72.7751667859, 78.0469962381, 88.3605979965, 129.176151676, 127.423262107, 112.623268185, 111.309251671, 115.291798808, 124.95610714, 123.375906555, 108.65680915, 95.3504871073, 107.079243324, 183.34200123, 129.015099868, 99.3572362444, 81.617315317, 74.7044615206, 70.540880013, 61.4693161405, 68.7352864102, 102.582606271, 3.9791087092e-14, 34.0521835749, -2.70360123178e-13, 66.2610671431, -7.79792896921e-14, 95.8205875286, 1.8687308645e-14, 51.2863914915, 1.61726534942e-13, 95.9483947532, -4.00374178255e-15, 134.895679989, 4.85670531569e-14, 88.7821005458, -7.93596958981e-14, 174.706086818, -2.28940564423e-13, 254.520273638, 1.55205709396e-14, 50.889737977, -4.33021674073e-14, 95.2032137942, -1.54043444667e-13, 133.854462561, 2
150.9220967, 96.6467593911, 98.0165249691, 85.1954410311, 78.999962722, 76.0797798364, 74.7856148607, 77.1441938853, 83.6319378477, 115.675626022, 98.0207607957, 97.1331200427, 100.596626815, 115.824812453, 138.697235562, 168.196737397, 164.614706903, 139.452578427, 141.475087198, 60.7044741173, 46.2979355232, 44.5148955943, 60.7139934665, 85.2232879343, 121.921762833, 136.441396938, 115.252599451, 173.932512838, 104.632002047, 83.4415719074, 70.796351524, 74.3906055844, 78.5213486312, 83.8940835875, 91.2981908996, 109.198847064, 123.195609386, 107.179610036, 106.104453207, 109.798804488, 126.901471062, 141.640321413, 149.960107299, 143.401824034, 124.043364953, 163.028280019, 100.248038634, 76.3506268761, 65.2123301075, 66.6254638482, 77.562738663, 94.0396652045, 101.530999429, 109.53511113, 161.315601006, 88.6982197535, 72.4179623951, 65.7081508574, 80.5106474778, 88.9214310009, 96.6584387472, 101.24322282, 105.410294948, 115.967812608, 109.808744906, 116.709848869, 122.068007649, 139.863360057, 139.676350248, 125.26058638, 115.591938767, 105.31275122, 152.27980285, 105.25893377, 102.042793046, 87.1534213915, 84.4026765926, 78.3363780727, 66.9900722277, 65.481674418, 80.0035957287, 4.92245133543e-14, 32.8969860565, -2.94653190736e-13, 63.5675254622, -7.40796313181e-14, 91.5876697988, 1.94011473553e-14, 53.1420584628, 1.75942593827e-13, 99.402497996, -2.36199948489e-14, 139.890879902, 4.92518352491e-14, 94.4927512343, -8.12375340609e-14, 185.702612667, -2.27378879614e-13, 270.339050651, 1.6750489884e-14, 55.9587524582, -3.87190279838e-14, 105.259452589, -1.55445101235e-13, 148.662869265, 2
137.14512531, 82.216134759, 77.889150118, 76.7006777989, 84.9013022038, 88.2990140362, 82.8095303341, 82.0720208762, 77.2028217609, 100.556769146, 79.5302932527, 86.01785792, 95.3520041612, 120.546706422, 149.197547861, 171.183926832, 166.278706481, 131.761631009, 144.839506399, 54.3596709807, 49.2945126778, 42.9922292108, 61.9193819009, 85.4602352361, 114.525906604, 130.612111741, 102.834315389, 148.067402317, 81.9785335053, 65.994789026, 63.2307110472, 76.1283737222, 80.6478682636, 76.9485019146, 85.8864519694, 84.7007007025, 121.521298861, 104.061812445, 98.3077196666, 100.374817999, 121.223773473, 136.022409705, 143.720035853, 141.451084787, 124.577723166, 153.505219364, 74.4047324108, 67.8024554029, 53.2048269081, 66.6328670295, 75.0471020479, 83.4099089401, 95.4220675329, 86.5872355813, 136.432555251, 54.5175036135, 60.0291803443, 58.7157411408, 78.2710495036, 77.3421285541, 69.796592391, 81.8878941701, 73.5702363197, 137.338303613, 110.55897651, 110.038136844, 110.568370737, 125.918327175, 123.544710855, 115.856090319, 114.903080293, 115.557268174, 142.70876839, 68.6147544158, 71.3437563361, 60.5425861875, 72.5397885865, 71.3829979187, 58.9815493918, 60.6701117893, 55.689774238, 6.6502359175e-14, 34.7567824133, -3.9920844408e-13, 66.9484912461, -1.2667644711e-13, 96.2485908823, 2.12746487094e-14, 50.8198425277, 2.17631468402e-13, 94.6472219872, 1.23234755733e-14, 132.749846292, 6.43513020648e-14, 91.1201315279, -1.06612635387e-13, 178.972256937, -2.92562848947e-13, 260.490434082, 1.37875821871e-14, 55.1846811986, -6.5641936331e-14, 103.572390422, -1.81479831163e-13, 146.019556169, 3
144.94439476, 111.369086038, 114.880050249, 99.3593354239, 90.1286124774, 73.850812789, 58.0333544819, 52.6774888209, 57.6310164375, 114.519828235, 98.4772135501, 112.084073057, 119.963382043, 130.802235244, 137.706701903, 141.507401353, 135.492739092, 112.249761536, 148.609665621, 49.2587215324, 44.0202227059, 46.1439779482, 62.9820334125, 85.7599860603, 112.383467918, 136.95631518, 114.142634812, 181.52991747, 122.944209022, 92.3225092545, 78.5507097211, 74.7057627179, 71.3247698371, 67.2623347741, 73.915713236, 110.099412733, 146.000087798, 122.130004729, 119.319139889, 123.538643549, 132.209886536, 133.749302874, 123.53297842, 127.095995957, 128.435695885, 187.793124744, 104.850936217, 72.0484382761, 67.3229403477, 71.1048718854, 76.7686447961, 79.272011613, 103.976001529, 127.885514873, 187.898250095, 103.370463261, 67.0424277947, 63.2502890883, 69.0474769349, 74.6265244, 83.0385511183, 103.741109721, 142.398347704, 131.704316622, 119.281473382, 117.399961702, 119.581046319, 125.013457594, 128.907634968, 119.168654624, 117.087973012, 113.44060412, 182.099375158, 139.768830452, 110.877548417, 90.5464174411, 77.4754346606, 74.080929392, 66.2854749835, 72.008904785, 100.897433815, 3.12389003554e-14, 29.5494644018, -2.86853873988e-13, 56.9507219964, -7.50510764647e-14, 81.93788557, 2.04419814409e-14, 44.6985042576, 1.713074127e-13, 84.3316360198, -3.11001224773e-14, 119.584829591, 4.7059903717e-14, 74.3934105633, -7.78145993821e-14, 145.745110356, -2.20753320138e-13, 211.785080205, 2.02615701994e-14, 45.7630442334, -3.51246809416e-14, 86.4797581798, -1.48048240334e-13, 122.756133639, 2
144.052320722, 101.509668039, 95.8985160668, 90.6593264161, 86.2931132262, 76.0911164044, 62.3952488624, 57.6271420629, 64.7725447812, 108.83730861, 102.181110824, 120.156462428, 132.13472855, 144.148671597, 150.613221544, 139.598350461, 126.046075644, 105.019125382, 141.628596837, 56.9751868718, 53.8672273257, 58.6258562057, 72.9539425994, 88.8929795045, 99.5253438306, 107.347820177, 101.519531496, 173.867338737, 105.151732101, 80.1489577746, 71.5514379646, 74.8560142435, 76.2089393434, 68.9196731406, 74.3302197055, 95.5056064289, 125.444270285, 107.590865132, 113.431223162, 124.561746442, 138.135521604, 141.725775477, 127.375348218, 117.331335676, 110.45071117, 179.289036501, 101.095007286, 71.212066025, 65.6884383886, 73.6328505194, 75.5904134531, 74.0577111285, 83.2495562795, 109.238371882, 189.176169522, 102.471336242, 70.1869377489, 60.1682439428, 72.6192776588, 81.851156603, 87.0013257907, 91.2871607681, 116.346783623, 125.002393184, 101.880131902, 99.8236485466, 107.122528994, 132.60868999, 138.289377329, 124.84118315, 105.983138223, 98.0982990569, 194.031515064, 128.067725757, 94.6722708553, 78.8268216067, 78.5778484817, 73.0005712134, 63.1005208302, 72.2524544493, 97.9754454241, 3.74145159299e-14, 25.7423830794, -2.77777800761e-13, 49.5401477317, -8.08242361927e-14, 71.2592095955, 2.0004831125e-14, 48.2280575093, 1.74096848049e-13, 89.831974547, -8.04911692853e-16, 125.873585953, 5.14458267653e-14, 86.0769613196, -8.36093347334e-14, 169.132551124, -2.42214885302e-13, 246.211782622, 1.56125112838e-14, 47.5976627717, -4.5130565951e-14, 88.4902414923, -1.57984736404e-13, 123.829908471, 3
138.844588813, 88.6114535737, 94.2846140708, 84.4599747481, 75.1118579752, 64.8245291568, 53.6426239551, 50.2829596698, 55.3038346427, 115.188276972, 117.215614722, 128.398432282, 136.081075677, 139.008263528, 137.571761989, 127.800126744, 116.239113361, 103.832645716, 140.721171977, 69.8989353214, 63.5658834013, 68.0077519548, 80.2651568334, 89.0636306093, 93.8023965527, 105.372923129, 99.8959866116, 166.380727352, 84.0714839601, 75.4597669701, 65.0473467164, 66.0209248796, 64.838739814, 60.3015934419, 70.9093304894, 86.2729921856, 140.522822742, 121.134126493, 114.683557863, 114.418345178, 120.09387118, 126.914527364, 118.354079226, 118.892754931, 120.909017509, 157.882271466, 88.7546990514, 73.4353411665, 64.8166901188, 68.9432947493, 74.9182063597, 74.2861699106, 84.5171343157, 90.080346509, 148.341363439, 54.9054226359, 58.58578391, 57.8087086847, 72.4909977474, 76.0288129852, 67.2591839323, 80.1943350544, 82.8060874016, 140.065552849, 106.676528759, 105.654164315, 111.381394619, 118.930456161, 120.91393776, 114.782861632, 121.435767859, 125.792216316, 147.624449628, 79.5710596687, 73.8962830182, 67.5941845364, 70.8067270682, 69.9932609542, 61.5462417482, 67.3482517608, 69.556096118, 6.66272592653e-14, 32.3448903889, -3.84470233428e-13, 62.1711091421, -1.40443212615e-13, 89.2706709106, 2.08860706508e-14, 50.7623589494, 2.25486296301e-13, 94.7747473693, 4.96686025642e-14, 133.21817706, 6.93792896397e-14, 89.0713865172, -1.1653557893e-13, 174.819579252, -3.27377014386e-13, 254.343435912, 1.13312137451e-14, 52.8031433773, -7.81041897824e-14, 98.9967201137, -2.00922611882e-13, 139.542971899, 3
136.504528591, 93.1427708246, 101.151386842, 85.0435100218, 72.9905271829, 70.4188360694, 69.4361273362, 70.5700322943, 70.143704469, 104.230958818, 88.4457266752, 94.214111699, 97.3649489, 112.067629743, 144.044207423, 166.645350562, 157.527051907, 131.601438061, 137.436145594, 55.192275318, 38.2392459449, 39.8981120568, 64.2515186775, 97.8804782598, 122.668960424, 138.050225727, 124.372203975, 152.579569945, 92.4513607681, 73.6475444422, 67.0728026694, 73.9771429103, 78.9056496127, 81.1458773526, 84.6396607695, 94.0128602688, 100.609701881, 88.3942341855, 94.5781939585, 107.102257269, 134.420048058, 154.423906143, 154.10735661, 132.875599056, 109.383172194, 158.21601691, 96.6373977157, 67.3912647991, 65.3092298917, 79.9835649753, 92.9348896715, 98.0802005046, 105.111403994, 115.840543053, 168.471477364, 94.3310723177, 64.2640520906, 67.1696435715, 77.5107772356, 82.2103282325, 88.8354275424, 105.277172453, 126.004581099, 126.429476397, 117.857535189, 118.402079534, 120.916261803, 128.210575608, 127.410948845, 118.383781417, 109.977736985, 116.234545476, 183.346356849, 137.101451589, 112.935410771, 90.3553047006, 77.6041342276, 72.0014876604, 64.1310640806, 71.5900361768, 104.834031736, 4.03843625207e-14, 31.3969993715, -2.5493496203e-13, 60.6198191322, -6.5281113848e-14, 87.2951830619, 1.80272463624e-14, 46.5501923492, 1.42219569454e-13, 87.3499667658, -8.71525074331e-15, 123.332322818, 4.38036651222e-14, 79.4786146718, -7.21897585113e-14, 155.777782051, -2.0734987078e-13, 226.43183339, 1.46757606068e-14, 48.7834929991, -3.71369601737e-14, 92.0149533864, -1.38715428033e-13, 130.325785787, 3
148.663591847, 112.92934654, 137.514093388, 103.484634938, 85.3698308848, 67.2893121075, 45.4192894939, 48.5714400431, 55.0325748724, 110.658934175, 111.857551583, 132.441815804, 131.020893767, 129.079206157, 121.909455824, 113.732994007, 109.785028087, 103.1653201, 147.507532853, 61.6173320443, 52.2684081876, 57.629817123, 78.5540735838, 90.7184561741, 105.494666065, 116.115701694, 113.597837188, 175.661692158, 113.377088104, 93.3566479292, 74.4672165512, 78.4487901516, 79.840377861, 75.5233316197, 80.9518194123, 108.471729588, 114.222440618, 108.412813815, 113.60607488, 113.600441122, 135.98654612, 139.64129259, 114.430488232, 99.5062879438, 100.825735972, 164.101461042, 109.542128481, 86.8947132305, 76.287863785, 85.0806321494, 84.27641919, 77.4724085497, 79.3732056784, 105.692656673, 173.678982904, 98.6959915331, 69.3673037814, 65.8640507987, 76.5620070398, 86.6233420031, 104.78039814, 110.455611254, 129.644985315, 106.972674277, 107.409230195, 119.082754908, 130.231961707, 136.994753274, 128.209744038, 114.454186307, 102.551976201, 94.5588608088, 159.824962406, 137.473459561, 126.257965878, 114.204461694, 96.8832200318, 73.7886470863, 60.5370181872, 64.0563555405, 88.4235368287, 2.73288336405e-14, 27.4638429146, -2.46871967313e-13, 53.0191708437, -3.96904731303e-14, 76.3492967859, 1.93248195224e-14, 43.8549065504, 1.33896366217e-13, 83.3848827373, -2.9247437805e-14, 118.882061395, 3.91914961855e-14, 70.0694391397, -6.53451901964e-14, 137.416063133, -1.90210043896e-13, 199.791834963, 1.63809937836e-14, 41.8423138679, -2.97088742496e-14, 79.201020935, -1.28640154085e-13, 112.623051407, 3
161.134994932, 102.332788358, 120.480124847, 107.888145236, 94.4427485549, 80.723780675, 70.2092518019, 69.2844444428, 71.9001261576, 110.570781817, 105.737720011, 129.359821657, 139.030042864, 145.762624051, 146.254915579, 139.925160052, 125.10687111, 110.367741598, 193.828593195, 75.2806192802, 69.387255819, 72.5702452201, 84.9560161734, 100.219950253, 114.203140124, 117.377885362, 114.655038243, 185.383368561, 97.2132845328, 85.7484281093, 76.1376223265, 75.8413707378, 76.0332948042, 80.3973654117, 95.7664620596, 103.738378897, 132.44824744, 120.516716698, 119.62985006, 122.327851593, 128.017446561, 130.825068472, 125.983474122, 127.623930142, 123.026619828, 209.376999902, 106.401215398, 90.6283988434, 80.0656451185, 78.6196250284, 81.4152503195, 81.5698721071, 90.0383619471, 104.787199941, 195.385030157, 83.0806866992, 73.4295358207, 65.7300377718, 74.640324991, 83.6417018297, 100.02334721, 115.786972451, 105.708231484, 119.626287195, 103.911883409, 104.707135661, 112.756363769, 123.99435826, 130.361106838, 133.380698762, 130.469358892, 113.763392177, 196.055344508, 95.4996628973, 96.8438146289, 91.8339175737, 89.6542066126, 85.2729154777, 80.6614448867, 84.3355671368, 82.2315095355, 2.9101721033e-14, 24.7825913362, -2.975397706e-13, 47.7036800109, -8.43769498715e-14, 68.5739950173, 2.61804466994e-14, 34.4017616339, 1.8472723351e-13, 64.9765583195, -3.0614399904e-14, 92.2083565756, 5.42012181665e-14, 55.9201060837, -9.0928349919e-14, 109.622710427, -2.72918840305e-13, 159.371997537, 2.79151701754e-14, 34.7361643165, -3.78030939885e-14, 65.4974895979, -1.88724036398e-13, 92.8301426787, 3
144.933802582, 118.892268188, 134.272854226, 114.414130145, 93.4137096788, 70.2008518806, 52.3111500247, 54.3729613276, 65.6716672037, 111.917381248, 120.029555015, 141.491205097, 142.508035314, 134.56146516, 117.610701163, 116.282703362, 114.391411709, 103.530560282, 150.203977965, 63.5126682538, 54.3873255228, 60.6399127733, 72.7923696613, 78.5476701099, 95.1959789696, 118.337728247, 109.461442407, 176.293841542, 125.506742542, 100.686329775, 78.8010555873, 80.2494610826, 81.1643887818, 77.4872506022, 89.3526878773, 106.200866077, 114.963802851, 116.202766087, 126.231399621, 123.979758653, 138.993172186, 138.12224253, 123.133382133, 118.200500915, 105.599953218, 169.404826129, 102.074536484, 81.2877855793, 78.1795948269, 81.5585591642, 78.760821384, 76.055679497, 94.4295225323, 109.406209592, 179.846873538, 106.648129755, 78.9975039457, 64.4489056256, 71.2023888243, 80.5858299992, 96.9893277383, 117.55048828, 123.61233884, 128.935027654, 119.278120796, 122.786175013, 116.377579009, 118.720164267, 123.510159313, 120.909174821, 126.80831293, 114.650566896, 164.386293904, 124.559877742, 112.666613645, 96.9026333998, 85.0270503898, 77.9824999333, 74.7252879311, 84.0613987227, 95.977156448, 3.43648720591e-14, 29.0287915357, -2.60860777423e-13, 55.3870972351, -4.52415882535e-14, 79.2228128372, 1.91548166217e-14, 50.969986413, 1.44044498551e-13, 96.2306432954, -3.49026363367e-14, 136.529654961, 4.15458683081e-14, 86.0060472218, -6.80417094195e-14, 168.646787841, -1.98082869551e-13, 245.201605426, 1.72813152677e-14, 51.570499813, -2.95492796898e-14, 97.4826360381, -1.36973765663e-13, 138.391160415, 3
153.89794448, 123.237263148, 139.735966558, 109.78294711, 79.8577463501, 58.9013608919, 42.0180452174, 45.0771002761, 60.579979815, 122.912194044, 122.561326425, 135.667059392, 131.445310943, 117.836439889, 109.608065879, 116.126908239, 126.144067554, 115.096704941, 160.584207361, 64.1465741605, 51.2222017624, 50.8689365272, 68.3346014789, 81.7950126204, 101.875481127, 125.552966544, 112.724102875, 194.134773001, 131.536726353, 96.0629421799, 70.2749676671, 65.8161671331, 64.2175692094, 59.0678932967, 76.0452691843, 121.187176494, 148.668988312, 130.506021249, 119.219970487, 108.693925782, 118.673787275, 117.836879596, 105.832527105, 118.424199831, 131.431986366, 188.104918404, 106.9557129, 73.4897229832, 63.3563034115, 70.7116803501, 73.4022622602, 74.6797432981, 95.9235264301, 120.690293568, 186.30476924, 119.448881306, 86.9801857817, 72.2917193982, 76.0595571775, 79.239589781, 77.9869038678, 97.4992560076, 134.525442284, 142.742693188, 134.235123868, 121.590814316, 110.715603327, 114.20492316, 110.879561658, 100.614166943, 107.681897403, 124.419149129, 199.698922008, 138.871608207, 101.856866786, 77.6581163954, 67.5687033027, 62.7910816752, 64.5084641838, 83.5404019119, 118.020600705, 3.22138149489e-14, 27.7439018257, -2.56988874625e-13, 53.3000481229, -4.20496970577e-14, 76.5730697686, 1.94705362944e-14, 48.2953195534, 1.34968425325e-13, 90.8803575107, -3.70814490225e-14, 128.536925794, 3.96095916483e-14, 82.0075221474, -6.65735912578e-14, 160.78894102, -1.94093005557e-13, 233.758162157, 1.66169161764e-14, 47.9635216921, -2.92404989111e-14, 90.1471902055, -1.35197408824e-13, 127.40580637, 3
