@RELATION gabor

@ATTRIBUTE a1 REAL
@ATTRIBUTE a2 REAL
@ATTRIBUTE a3 REAL
@ATTRIBUTE a4 REAL
@ATTRIBUTE a5 REAL
@ATTRIBUTE a6 REAL
@ATTRIBUTE a7 REAL
@ATTRIBUTE a8 REAL
@ATTRIBUTE a9 REAL
@ATTRIBUTE a10 REAL
@ATTRIBUTE a11 REAL
@ATTRIBUTE a12 REAL
@ATTRIBUTE a13 REAL
@ATTRIBUTE a14 REAL
@ATTRIBUTE a15 REAL
@ATTRIBUTE a16 REAL
@ATTRIBUTE a17 REAL
@ATTRIBUTE a18 REAL
@ATTRIBUTE a19 REAL
@ATTRIBUTE a20 REAL
@ATTRIBUTE a21 REAL
@ATTRIBUTE a22 REAL
@ATTRIBUTE a23 REAL
@ATTRIBUTE a24 REAL
@ATTRIBUTE class {1,2,3,4,5}

@DATA
3.29181126801e-14, 35.4118708025, -2.56183962932e-13, 68.8415914946, -6.20059559253e-14, 99.5606976309, 2.08028039239e-14, 31.6584137994, 1.5801249198e-13, 61.4829605677, -2.76167977376e-14, 89.2585208294, 4.43614329299e-14, 35.5946341433, -7.55045169182e-14, 68.825386824, -2.17039710856e-13, 99.2352297775, 1.93872695675e-14, 32.7768613789, -3.01425551186e-14, 63.5513857416, -1.46216372343e-13, 92.1281149127, 2
2.64510635617e-14, 27.2397315014, -2.25125473818e-13, 52.0392549229, -6.59333698749e-14, 74.5411431791, 2.8737429103e-14, 34.4151475972, 1.42545697468e-13, 66.3457585817, -2.15279183369e-14, 95.9068139877, 4.24763306126e-14, 49.2416215751, -6.326590727e-14, 95.5107860622, -2.03307639821e-13, 137.886743643, 1.98781963112e-14, 37.4049032727, -3.0760116676e-14, 72.2114234877, -1.43975109612e-13, 104.343130148, 2
2.7221280785e-14, 24.5567204383, -1.40609746069e-13, 47.0701845154, -3.02258218454e-14, 67.5418665797, 1.28161370405e-14, 25.5363819134, 8.70067906611e-14, 49.0476764495, -2.14134265875e-14, 70.655606816, 2.51674766097e-14, 30.3809635481, -4.26132653469e-14, 58.8700035163, -1.25575873484e-13, 85.0230967124, 1.1480399964e-14, 23.8692952283, -1.66186508999e-14, 45.721835283, -8.74508798709e-14, 65.8242429822, 2
3.4947739147e-14, 26.0646650748, -2.39308572958e-13, 50.0062373732, -1.33226762955e-14, 71.7617715476, 1.86517468137e-14, 37.7620820961, 1.64143004744e-13, 71.6761947732, -3.06317471388e-14, 102.126105834, 4.59180219889e-14, 60.9834755003, -7.40863533716e-14, 119.533386952, -2.23358007437e-13, 173.698027453, 1.71616193478e-14, 38.7574345248, -3.36050631766e-14, 73.7141902858, -1.58817403673e-13, 105.16225538, 2
2.19754769937e-14, 31.5548077435, -3.4007519023e-13, 60.2098637152, 1.19626530903e-14, 86.0546101383, 2.45845011015e-14, 45.9691971081, 2.13759565604e-13, 86.634460732, -5.97299987248e-14, 122.693889491, 6.17774061074e-14, 75.8658756781, -1.08921118652e-13, 148.870636843, -3.41054441633e-13, 216.580007458, 3.09474668114e-14, 45.9992409093, -4.12100908953e-14, 86.3050354091, -2.27484697746e-13, 121.862199858, 2
1.22679644221e-14, 30.025292496, -1.73860925656e-13, 57.6793000213, -4.25215418431e-14, 82.8217699324, 1.48492329544e-14, 34.522655528, 1.12437836819e-13, 66.2317184308, -1.73472347598e-14, 95.2645517448, 3.26135602899e-14, 48.5792395993, -5.38796438021e-14, 94.804067756, -1.61561953052e-13, 137.404738463, 1.51545442861e-14, 35.4184898376, -2.25652829755e-14, 68.0537003289, -1.14658282868e-13, 97.9479034188, 3
4.5491388434e-14, 38.4865130582, -3.26932925176e-13, 73.9310699021, -5.21249710062e-14, 106.19651373, 2.58126853225e-14, 47.6830600838, 2.079586503e-13, 91.7085873314, -3.40560912804e-14, 132.169457928, 5.92556060643e-14, 64.9473275528, -9.82946363193e-14, 126.387217865, -2.89375077719e-13, 182.931291333, 2.33493779866e-14, 46.1757421894, -4.43811654094e-14, 88.7958675087, -1.95787830393e-13, 127.997268902, 4
3.99957844621e-14, 32.5377926904, -3.23518989376e-13, 62.6990613007, -8.75410854917e-14, 90.1881254748, 2.72004641033e-14, 53.0945961539, 2.08624784115e-13, 100.457123692, -4.29378754774e-14, 142.601715137, 6.05306820292e-14, 83.1003533702, -9.8043968777e-14, 162.795424608, -2.96573529623e-13, 236.557939629, 2.61110577604e-14, 46.8679108981, -4.26880752968e-14, 87.7220035473, -2.09485206959e-13, 123.704351349, 3
2.02060590482e-14, 27.1425857575, -1.80744308409e-13, 52.5696998469, -2.99760216649e-14, 75.84259054, 1.49880108324e-14, 36.7983373322, 1.22291066162e-13, 70.5016391936, -2.03170813506e-14, 101.072292953, 3.46281976617e-14, 55.858599839, -5.73702869065e-14, 109.413393327, -1.69717159163e-13, 158.906847866, 1.48353551666e-14, 35.4112846744, -2.40640840588e-14, 67.1762998672, -1.1945999745e-13, 95.7296579139, 3
2.23571161584e-14, 26.4100306769, -2.13842832331e-13, 50.2518643771, -6.91668944341e-14, 71.6687975117, 1.55327140039e-14, 25.6764575449, 1.28924648735e-13, 49.2929526488, -2.1732615707e-14, 71.054949072, 3.62574011613e-14, 38.6530418788, -6.25503338361e-14, 75.3559925313, -1.81725511375e-13, 109.191824222, 1.6826817717e-14, 32.4691154278, -2.70616862252e-14, 62.2455890697, -1.2578826869e-13, 89.37052301, 3
3.25295346215e-14, 27.9050581246, -2.93653990013e-13, 53.5798422343, -7.41073868937e-14, 76.9624382773, 2.41473507856e-14, 35.88504417, 1.86545223713e-13, 67.7309028895, -2.50355292053e-14, 96.1263595024, 5.59800686709e-14, 55.4026765021, -8.73346533981e-14, 108.460467587, -2.66465668974e-13, 157.572016583, 2.03448369263e-14, 34.9167314738, -4.24521529041e-14, 65.8260914442, -1.72389880149e-13, 93.3662831613, 2
2.27144691944e-14, 27.2202024449, -2.45289899503e-13, 51.4854273668, -6.80705491973e-14, 73.2856312159, 2.11185235965e-14, 34.0786239579, 1.55611634689e-13, 65.0655446016, -3.17662562921e-14, 93.3051715979, 4.48240077867e-14, 51.2175802194, -7.54488702417e-14, 99.9014788659, -2.18369376401e-13, 144.793798544, 1.88703219717e-14, 36.5660361195, -2.9677649227e-14, 69.6680203293, -1.53287105231e-13, 99.7195639375, 3
1.56541446472e-14, 24.0763745086, -2.10970130254e-13, 46.1441213601, -3.68038932663e-14, 66.2393836821, 1.64555868931e-14, 33.2144316519, 1.29889154987e-13, 63.2597673806, -3.05172553894e-14, 90.4528497271, 3.68238425863e-14, 51.2285763917, -6.16698532518e-14, 100.01030334, -1.83747223166e-13, 145.012216344, 1.6604773112e-14, 33.6776336221, -2.50771625687e-14, 64.0086241128, -1.24178445304e-13, 91.3764049079, 2
2.14689377387e-14, 28.2320273516, -2.05196970526e-13, 54.3702133917, -4.72399896978e-14, 78.1546584011, 1.73264180781e-14, 32.1920759493, 1.28300148283e-13, 62.7096037471, -2.34534613952e-14, 91.1182740382, 3.67851907788e-14, 36.9817140612, -6.22293015728e-14, 71.9085573473, -1.8359199252e-13, 104.016909892, 1.68823288682e-14, 28.0771351796, -2.61041188665e-14, 54.4978384934, -1.25954802144e-13, 79.2034139296, 2
2.25375273999e-14, 26.430178436, -1.96481719783e-13, 51.4063151333, -4.16888745747e-14, 74.3495861269, 1.46896383946e-14, 31.772706364, 1.23664967155e-13, 60.7916701045, -2.02060590482e-14, 87.1322163234, 3.53897141626e-14, 45.630953588, -5.98750649755e-14, 89.2966085149, -1.76699583784e-13, 129.652855113, 1.46965772885e-14, 30.1433651766, -2.4841240176e-14, 57.5989006592, -1.23609456004e-13, 82.5357297787, 2
2.02476924116e-14, 19.0066382911, -1.94011473553e-13, 36.43248815, -5.00988139862e-14, 52.3293067487, 1.61537450083e-14, 27.0549482782, 1.21853915847e-13, 51.5628320198, -1.68476343987e-14, 73.778843571, 3.56590299823e-14, 39.0609313881, -5.9437155718e-14, 75.960838422, -1.74602736783e-13, 109.880924115, 1.60774171754e-14, 25.3271044806, -2.53339016432e-14, 48.2621480758, -1.18544063454e-13, 69.1058113186, 3
3.85247389545e-14, 32.6942833759, -2.73503442116e-13, 63.1020444012, -6.40598685209e-14, 90.8464056246, 2.61179966543e-14, 48.1847585082, 2.00395255945e-13, 90.5165701794, -2.99205105136e-14, 127.840430909, 5.27196558978e-14, 81.0915922878, -8.98680001943e-14, 159.155880016, -2.72574064014e-13, 231.527561708, 1.72917236085e-14, 48.5905096051, -5.06816810741e-14, 91.4263573071, -2.04114503077e-13, 129.259594196, 2
3.21687121385e-14, 26.6323703059, -2.11136663708e-13, 51.1846860526, -5.59691182289e-14, 73.4738888579, 1.77705072879e-14, 33.0326953589, 1.30617738847e-13, 63.227544362, -2.54518628395e-14, 90.6973744625, 3.82344980329e-14, 48.2072975055, -6.40276677163e-14, 94.3551443317, -1.88575500701e-13, 137.042867371, 1.76143821751e-14, 32.638898345, -2.65412691824e-14, 62.3234735749, -1.32900634942e-13, 89.2891292594, 2
3.29666849375e-14, 16.3858686532, -1.78718151389e-13, 31.2252430314, -3.49026363367e-14, 44.6291876608, 1.39853406633e-14, 26.2415569029, 1.09863507181e-13, 50.6561829196, -2.06015760007e-14, 73.0925914063, 3.25366903559e-14, 36.3847792606, -5.48649125263e-14, 71.0714038806, -1.59926108814e-13, 103.077610533, 1.33469624242e-14, 22.7096211537, -2.22460938559e-14, 43.5520933372, -1.11771703004e-13, 62.7111608985, 3
2.4910629115e-14, 20.8819361258, -2.52901866116e-13, 40.0098375613, -5.09869924059e-14, 57.3869227469, 2.23623203288e-14, 35.9601185594, 1.52884649385e-13, 67.0763493051, -3.33968963595e-14, 94.2508809179, 4.59148778026e-14, 63.7630192896, -7.64076302229e-14, 124.91261004, -2.26246538865e-13, 181.548462165, 2.21350715535e-14, 37.5600043479, -3.39450689779e-14, 70.1691534733, -1.64833424687e-13, 98.7212379437, 2
2.42583730881e-14, 19.0106558233, -1.67282854235e-13, 36.4503131505, -3.35842464949e-14, 52.3038260696, 1.35169653248e-14, 29.1393616812, 1.00176811291e-13, 54.5700859595, -2.03240202445e-14, 77.0299945738, 2.94364684537e-14, 52.8641381142, -4.87938682514e-14, 103.552034303, -1.45966572163e-13, 150.464767782, 1.24136811941e-14, 34.0731854801, -2.1156687513e-14, 64.5684618918, -1.03021757791e-13, 91.7795622699, 3
2.34187669257e-14, 22.1670451076, -1.75262582225e-13, 42.3178155962, -3.26683124996e-14, 60.5662891163, 1.28716481917e-14, 35.7656072904, 1.08510422869e-13, 67.1561842062, -1.93178806285e-14, 94.9547130537, 3.10578385926e-14, 62.8676632801, -5.2052546301e-14, 123.152159723, -1.55504515514e-13, 178.972206878, 1.33087985077e-14, 39.1927708222, -2.20864992961e-14, 73.9270160614, -1.06872843908e-13, 104.781817154, 2
2.49800180541e-14, 21.2264149264, -1.85587656354e-13, 40.6623699112, -4.91412466275e-14, 58.3286009773, 1.6250889523e-14, 27.3627107385, 1.14602771717e-13, 51.9299009324, -2.35714225916e-14, 74.1507737094, 3.26955801842e-14, 45.1888147186, -5.50247781367e-14, 88.322840539, -1.63469932035e-13, 128.152142571, 1.60219060241e-14, 31.6836044476, -2.3321622411e-14, 60.629307705, -1.16823217766e-13, 86.8958230038, 2
2.54518628395e-14, 19.5571474021, -1.74624203986e-13, 36.9397101744, -3.89410725887e-14, 52.6325667584, 1.32359401217e-14, 35.5645704608, 1.06206710093e-13, 67.3366197724, -1.86933801771e-14, 95.9218734851, 3.10083447634e-14, 54.0284475284, -5.17682684914e-14, 105.055625268, -1.53806654912e-13, 152.047972344, 1.36002320517e-14, 32.450396645, -2.11219930435e-14, 61.1472884919, -1.07192033028e-13, 86.9124722767, 2
4.77499983997e-14, 20.189160702, -2.12461992444e-13, 38.866913509, -5.41511280261e-14, 55.856007828, 1.42871825481e-14, 29.9346710539, 1.32296951172e-13, 56.0600212118, -2.49696097132e-14, 79.1167805765, 3.67560257404e-14, 53.2661880705, -6.27889667343e-14, 104.41926011, -1.82344807656e-13, 151.810245413, 1.41033018597e-14, 33.792058102, -2.56426824219e-14, 63.959166314, -1.31075705845e-13, 90.8331687451, 2
3.09960390688e-14, 18.3685412847, -1.68892677621e-13, 35.1040506913, -3.62210261784e-14, 50.2844628655, 1.2490009027e-14, 26.5286825994, 1.0353523594e-13, 49.9856311548, -1.90472637662e-14, 71.046381433, 2.99573191774e-14, 47.4738256015, -5.0271906863e-14, 92.6332960853, -1.48291968982e-13, 134.291999181, 1.22922505508e-14, 32.7666953834, -2.08930095447e-14, 62.4080061007, -1.04027897407e-13, 89.1244462416, 2
4.13349909856e-14, 23.9567342998, -1.99326666284e-13, 46.2114740954, -6.58639809359e-14, 66.4949070678, 1.64035451888e-14, 31.7959225401, 1.22287596716e-13, 59.4384032263, -2.78180256608e-14, 83.714618907, 3.63741155252e-14, 55.3045471954, -5.87341590294e-14, 108.438241977, -1.79700872238e-13, 157.656322013, 1.71737624122e-14, 35.27424321, -2.4192453596e-14, 66.6275527848, -1.30437327606e-13, 94.441168062, 2
2.2960799928e-14, 22.1828664974, -1.8744727992e-13, 42.5311346105, -4.69069227904e-14, 60.9771772615, 1.62786450986e-14, 25.8221338011, 1.161015728e-13, 48.9958665924, -2.35506059099e-14, 70.0673486463, 3.37304308291e-14, 42.3724479721, -5.67516140419e-14, 82.778410667, -1.68547088179e-13, 120.097096711, 1.66637537102e-14, 31.5643339566, -2.43693953905e-14, 60.7650809997, -1.19966536705e-13, 87.4655525151, 2
4.8017145815e-14, 21.9346094428, -2.12246886733e-13, 42.4635073976, -5.33462163332e-14, 61.2371329409, 1.61953783717e-14, 30.6018936978, 1.30603861059e-13, 57.2829423654, -2.62706523202e-14, 80.7555085021, 3.70478929652e-14, 53.1049114268, -6.23530090407e-14, 104.201552306, -1.82895419729e-13, 151.563542556, 1.54667945118e-14, 33.1555430294, -2.63400412592e-14, 62.7390310117, -1.31339383813e-13, 89.0478799071, 2
3.13499226579e-14, 20.6266967815, -1.58206781009e-13, 39.5453236065, -3.08225667212e-14, 56.6979412025, 1.03701769394e-14, 25.6405935327, 9.64575641582e-14, 48.9253894377, -1.70696790036e-14, 70.126535576, 2.72615317907e-14, 40.1740557887, -4.65331983016e-14, 78.6146364512, -1.35242403214e-13, 114.164522201, 1.02175212735e-14, 28.2277477185, -1.94705362944e-14, 54.1128685348, -9.6186947296e-14, 77.6994398881, 2
2.97678548478e-14, 18.3713526562, -2.00506278247e-13, 34.5977815922, -5.37347943919e-14, 49.1477874286, 1.7333356972e-14, 27.841404828, 1.25233157178e-13, 52.8107721234, -2.44526621174e-14, 75.4085316274, 3.66677106972e-14, 44.8672343335, -6.09288823821e-14, 87.5946180096, -1.8172800504e-13, 127.019773054, 1.73888681232e-14, 30.5279565493, -2.58265631103e-14, 58.5334081728, -1.29479760247e-13, 84.0489220048, 2
1.88044024796e-14, 16.7957163439, -1.06192832305e-13, 32.7191585802, -1.56541446472e-14, 47.3174309274, 9.07607322631e-15, 16.9323177807, 6.57252030578e-14, 33.2638524935, -1.26842980563e-14, 48.6183989327, 1.91871122939e-14, 18.9583075364, -3.257870319e-14, 36.8947553125, -9.47120799757e-14, 53.337025194, 7.93809462607e-15, 16.4415369105, -1.30451205393e-14, 32.3343628103, -6.6141536692e-14, 47.3149979249, 3
2.33701946684e-14, 23.5002527538, -2.06001882219e-13, 45.5794192428, -4.65183447318e-14, 65.8094248591, 1.67955926944e-14, 27.4790046279, 1.25635613024e-13, 52.1906176407, -2.16840434497e-14, 74.3570689188, 3.6814735288e-14, 41.4483097292, -6.2334686024e-14, 81.2466061517, -1.81843255731e-13, 118.080649475, 1.74374403805e-14, 27.1254229008, -2.58681964738e-14, 51.4679026567, -1.26239296794e-13, 73.2808460237, 3
3.76296216409e-14, 19.5274168835, -2.0102669529e-13, 37.6897995647, -4.27158308725e-14, 54.3087320593, 1.57009821811e-14, 25.187302344, 1.21881671422e-13, 47.6484140289, -2.62498356385e-14, 67.7758940703, 3.57020728085e-14, 41.7660405528, -6.02623419915e-14, 81.7966340167, -1.75695178892e-13, 118.838762385, 1.44276951497e-14, 27.6541591209, -2.32869279415e-14, 52.5442041413, -1.22433313487e-13, 74.9073297216, 3
3.37785355242e-14, 21.3926615025, -2.10526041045e-13, 41.3430341401, -5.1555981706e-14, 59.5664518203, 1.55327140039e-14, 24.7199234503, 1.26579302595e-13, 46.5632303103, -2.29746777158e-14, 65.9801725519, 3.70162342618e-14, 38.7975081578, -6.24418051987e-14, 76.0262443756, -1.82931361031e-13, 110.507488327, 1.50712775593e-14, 25.5486071851, -2.47302178735e-14, 48.3630169178, -1.27051147381e-13, 68.7439675909, 2
3.62349039662e-14, 23.0658459605, -2.05453709601e-13, 44.4055608976, -5.07233144376e-14, 63.8476344352, 1.61710922431e-14, 23.8089357812, 1.23810683927e-13, 44.9923949087, -2.40016340136e-14, 64.0609914592, 3.65009671793e-14, 36.7540031027, -6.14282387977e-14, 71.6379941525, -1.79493030682e-13, 103.829261953, 1.51302581575e-14, 27.3030329726, -2.44283759887e-14, 51.868355391, -1.26225419006e-13, 73.994153431, 2
2.37171393636e-14, 20.0674344659, -1.98938088225e-13, 38.5364940494, -4.74065231515e-14, 55.326253837, 1.62127256065e-14, 27.7962531355, 1.1885631368e-13, 52.4314599087, -2.23571161584e-14, 74.3262975515, 3.53909609951e-14, 47.9218302629, -5.8623678828e-14, 94.1910820115, -1.73964141703e-13, 137.083990282, 1.6896206656e-14, 30.9410495215, -2.43555176027e-14, 58.917954065, -1.2072287614e-13, 83.9943639846, 2
2.21905827047e-14, 21.5910185205, -1.82687198702e-13, 41.8274271587, -4.53526105559e-14, 60.3347548731, 1.45508605165e-14, 24.8031747957, 1.09495745804e-13, 47.7167926095, -2.18436380095e-14, 68.702921706, 3.20475254407e-14, 35.9706976273, -5.39083751597e-14, 70.2855506138, -1.59308547257e-13, 101.927564256, 1.53765888911e-14, 25.908498361, -2.19269047363e-14, 49.7670336763, -1.10994546887e-13, 71.5556277487, 3
1.99458505268e-14, 22.3062528911, -2.02393657389e-13, 43.5163698884, -4.4984849179e-14, 63.0378309912, 1.58345558887e-14, 28.2130779697, 1.21316151569e-13, 53.2626765509, -2.07125983032e-14, 75.5432687333, 3.57567437031e-14, 44.4473287984, -5.94664291767e-14, 87.1262878349, -1.75477904776e-13, 126.665286752, 1.68025315883e-14, 27.2365711953, -2.50337944818e-14, 51.1708399062, -1.21132270881e-13, 72.3572005922, 3
1.87419524345e-14, 17.4440636315, -1.26551547019e-13, 33.4437326331, -2.83661982792e-14, 47.9845168951, 1.09599829212e-14, 25.9294644655, 7.63070162613e-14, 49.8579996742, -1.43079992299e-14, 71.8045191859, 2.24196204136e-14, 37.1421148029, -3.7744980752e-14, 72.3822895108, -1.10336110908e-13, 104.864931803, 1.00509878198e-14, 24.2513593678, -1.54945500874e-14, 46.4610596213, -7.74935671188e-14, 66.817324038, 2
2.08166817117e-14, 23.7727677281, -1.98507876803e-13, 45.6829276184, -4.26880752968e-14, 65.6541128125, 1.58553725704e-14, 26.1759363964, 1.23540067065e-13, 49.8378277733, -2.04836148043e-14, 71.4375003121, 3.59327368207e-14, 42.993578356, -5.93934623705e-14, 83.978825846, -1.7750102603e-13, 121.807991816, 1.63410951437e-14, 33.0240094152, -2.53547183249e-14, 63.6448947203, -1.22568621919e-13, 91.6785063108, 3
2.17950657522e-14, 23.2905066507, -1.9644008642e-13, 44.6859234773, -5.29853938502e-14, 64.1116409646, 1.59074142747e-14, 31.7987547584, 1.15886467089e-13, 61.0253085832, -1.95399252334e-14, 87.6859618659, 3.42908210507e-14, 45.8698965112, -5.79094064368e-14, 89.6275207956, -1.71218508122e-13, 130.013941622, 1.71355984957e-14, 30.1107373103, -2.47510345552e-14, 57.4783090899, -1.1990408666e-13, 82.385761876, 3
2.57016630201e-14, 46.4640142784, -2.02227123935e-13, 89.9128617897, -3.81639164715e-14, 129.601951042, 1.50990331349e-14, 49.9742753024, 1.26385013566e-13, 94.3421319531, -2.30787611244e-14, 133.978792954, 3.64150983673e-14, 68.1192245247, -6.06368254219e-14, 132.212389166, -1.80988253898e-13, 191.247191347, 1.58553725704e-14, 45.7016345794, -2.513267372e-14, 85.2753232972, -1.26440524717e-13, 120.305781204, 3
2.48967513272e-14, 27.7515912684, -2.1530000005e-13, 53.5606848939, -5.67323965583e-14, 77.0924476457, 1.80758186197e-14, 35.0617547464, 1.36446409726e-13, 66.4019767602, -2.46747067223e-14, 94.4871032699, 3.95917023124e-14, 54.8325298534, -6.50406378061e-14, 107.457089915, -1.95008505871e-13, 156.207033325, 1.78398962269e-14, 35.2880321926, -2.79637424327e-14, 66.8579608797, -1.37209688056e-13, 95.1407208055, 2
2.0289325775e-14, 23.6469930572, -1.98396854501e-13, 45.762760425, -5.49005285677e-14, 66.0053361669, 1.76247905159e-14, 29.3802092215, 1.17093834628e-13, 55.6675379019, -2.30926389122e-14, 79.3757787854, 3.49785846988e-14, 49.5609864919, -5.90650575324e-14, 97.0459022236, -1.75618525798e-13, 140.954623766, 1.90403248723e-14, 34.6354835142, -2.51049181443e-14, 66.4652783668, -1.2363721158e-13, 95.3846834284, 2
2.20864992961e-14, 27.6416640481, -2.22627472013e-13, 53.5472940903, -5.80369086123e-14, 77.2161058866, 1.75137682135e-14, 32.2015801404, 1.34149635844e-13, 61.1057371492, -2.12746487094e-14, 87.0515931686, 3.8698157092e-14, 49.1103556461, -6.56370574212e-14, 96.2142089864, -1.92544981695e-13, 139.806138861, 1.83672521636e-14, 32.8588352684, -2.74849587534e-14, 62.5413853485, -1.34392497131e-13, 89.2546688149, 2
4.58799664926e-14, 39.6991259786, -2.1910251391e-13, 76.9465621036, -6.10622663544e-14, 111.103674045, 1.5598633496e-14, 40.2574903547, 1.35086386521e-13, 74.5733265239, -3.13638004457e-14, 104.143443176, 3.85067411984e-14, 64.3783285627, -6.36315002425e-14, 126.201212203, -1.91292511345e-13, 183.480375027, 1.56541446472e-14, 41.3857013534, -2.63122856836e-14, 76.8588029841, -1.38278277717e-13, 107.534687988, 2
3.52634588197e-14, 30.098133116, -1.77274861457e-13, 58.4188373209, -3.34454686168e-14, 84.3486029401, 1.37251321419e-14, 37.829076738, 1.12042319866e-13, 71.2352093943, -2.26693663841e-14, 100.728570061, 3.25096395117e-14, 62.0496129446, -5.37377217377e-14, 121.764874023, -1.59363624727e-13, 177.076496926, 1.27987898058e-14, 38.6778311459, -2.1878332479e-14, 72.8882717508, -1.11952114246e-13, 103.105914986, 2
3.06005221162e-14, 37.1986718565, -2.12801998245e-13, 72.4324834098, -4.1883163604e-14, 104.815299387, 1.42663658664e-14, 34.8228874697, 1.28619337403e-13, 65.0255107868, -2.41751063612e-14, 91.2424425774, 3.70678964953e-14, 52.1091905545, -6.21896197733e-14, 102.380964198, -1.83220626171e-13, 149.005707394, 1.48631107422e-14, 34.2153567085, -2.52992071736e-14, 63.776216708, -1.30243038576e-13, 89.3833167668, 2
2.772782004e-14, 28.04233151, -1.63993818525e-13, 53.907455956, -2.81025203108e-14, 77.4419951593, 1.13416220859e-14, 34.4969292779, 1.00759678379e-13, 65.6465306336, -1.93456362041e-14, 93.7286349369, 2.90119490931e-14, 49.6860580479, -5.08054969622e-14, 97.2735897375, -1.46405565622e-13, 141.289324452, 1.2056328158e-14, 32.3359673863, -2.06189232355e-14, 61.4573518371, -1.03160535669e-13, 87.7365548485, 2
3.33344463144e-14, 42.3203004355, -2.18491891246e-13, 81.4950041927, -5.33184607576e-14, 117.259255137, 1.86864412832e-14, 48.5515024045, 1.41692213518e-13, 90.4268623936, -2.46747067223e-14, 126.983728132, 4.10036588017e-14, 78.6540297531, -6.74618780977e-14, 154.049353692, -1.99761322935e-13, 223.856599809, 1.62578284169e-14, 50.2356920371, -2.87825319134e-14, 93.943179223, -1.39471767469e-13, 132.26388147, 2
2.73392419814e-14, 25.9785782689, -2.12052597703e-13, 49.817973473, -5.40678612992e-14, 71.455561722, 1.85129689356e-14, 32.4284159686, 1.30645494423e-13, 61.6419943412, -2.60347299275e-14, 88.0693687268, 3.8526473678e-14, 51.1575511854, -6.41414005242e-14, 99.9276931219, -1.90765589089e-13, 144.895817143, 1.86656246015e-14, 35.8569500807, -2.6645352591e-14, 68.620657826, -1.35613742458e-13, 98.343552396, 3
2.30232499732e-14, 23.1603311332, -2.12052597703e-13, 44.6274102052, -5.83977310953e-14, 64.1599155809, 1.82076576039e-14, 30.8208045947, 1.28730359705e-13, 58.5411084739, -2.37310171514e-14, 83.3283736692, 3.79739371458e-14, 46.5621351706, -6.32738761559e-14, 91.5330984068, -1.87287143259e-13, 133.255852115, 1.88286886083e-14, 27.6980127866, -2.68257638325e-14, 52.1572270901, -1.31290811556e-13, 73.8627185868, 2
1.95087002108e-14, 23.5419263079, -2.06362704702e-13, 45.2329386385, -5.62327961973e-14, 64.9628258994, 1.59212920625e-14, 37.9506776401, 1.26405830247e-13, 71.8193664137, -2.32175390025e-14, 102.112400955, 3.63873427917e-14, 59.5572820501, -5.99211435678e-14, 116.533436737, -1.78874276502e-13, 169.230467278, 1.81729631343e-14, 35.1905704929, -2.59584020945e-14, 66.346349099, -1.26010313295e-13, 94.1525394203, 3
2.56877852323e-14, 23.9129669536, -2.23709939462e-13, 46.0413275304, -6.22280005302e-14, 66.1793439557, 1.91791027504e-14, 33.6224719005, 1.37737043993e-13, 63.3535470924, -2.53130849615e-14, 89.7532381091, 4.03342723804e-14, 56.8752368531, -6.78803801363e-14, 111.631052674, -2.01030381577e-13, 162.361834904, 2.08583150751e-14, 36.0229007229, -2.83661982792e-14, 68.3922770171, -1.42996725572e-13, 97.3340909209, 2
2.9316826744e-14, 26.819220506, -2.1428692154e-13, 51.3752607772, -5.64825963778e-14, 73.6444359782, 1.74200931458e-14, 40.387065768, 1.29007915461e-13, 76.2720569004, -2.56530907627e-14, 108.187192234, 3.8050888395e-14, 66.6788201348, -6.28275643316e-14, 130.754822598, -1.88968198728e-13, 190.075782922, 1.81660242404e-14, 40.7016905791, -2.64233079861e-14, 76.7640997308, -1.35308431126e-13, 108.771975667, 2
4.47281101046e-14, 22.8723060158, -2.18547402397e-13, 43.9840538368, -6.1450844413e-14, 63.2006753574, 1.79301018477e-14, 33.0312313492, 1.34933730855e-13, 62.538677773, -2.99482660893e-14, 88.8639568824, 3.92178151933e-14, 51.8874865086, -6.51969255493e-14, 101.798231616, -1.93034173715e-13, 148.041170753, 1.78260184391e-14, 30.9812959698, -2.68327027264e-14, 58.3609064407, -1.39929734466e-13, 82.6711949528, 2
3.66651153882e-14, 20.3497472297, -1.93470239829e-13, 39.3941408491, -4.99045249569e-14, 56.8217742522, 1.5598633496e-14, 32.3820530745, 1.1841222447e-13, 60.77114542, -2.49245069028e-14, 85.7040228631, 3.49600990518e-14, 56.5504546579, -5.74995780156e-14, 111.121469595, -1.71970944429e-13, 161.735632701, 1.53609763798e-14, 33.3836438185, -2.30926389122e-14, 62.8532015347, -1.23435983657e-13, 88.8221752713, 2
3.78724829275e-14, 25.3730025829, -2.14231410389e-13, 48.9980822121, -4.13280520917e-14, 70.5907586601, 1.64868119157e-14, 35.7087212331, 1.2952139361e-13, 66.8648513724, -2.65065747129e-14, 94.2400116606, 3.88843688151e-14, 58.3633875747, -6.47459516556e-14, 114.316014748, -1.88689341929e-13, 166.118933229, 1.59663948729e-14, 34.4513424648, -2.48967513272e-14, 64.2876203999, -1.31838984174e-13, 90.404649144, 2
